kokett,,, 1. coquettish ,,,,,,,
kolektiv,,," 1. collective, joint ",,,,,,,
kolportieren,,," 1. peddle, sell door-to-door ",,,,,,,
kombinieren,,, 1. combine ,,,,,,,
komisch,,," 1. comic, comical, funny ",,,,,,,
kommandieren,,," 1. command, be in command, order ",,,,,,,
kommen,,, 1. come ,,,,,,,
kommend,,," 1. close, near, nearby, next ",,,,,,,
kommender,,, 1. next ,,,,,,,
kommen lassen,,," 1. get, send for ",,,,,,,
kommerzielles Und,,, 1. ampersand ,,,,,,,
kompakt,,, 1. compact ,,,,,,,
kompetent,,," 1. able, accomplished, competent ",,,,,,,
kompilieren,,, 1. compile ,,,,,,,
komplimentieren,,, 1. compliment ,,,,,,,
komplizieren,,, 1. complicate ,,,,,,,
kondolieren,,, 1. express condolences ,,,,,,,
konfirmieren,,," 1. acknowledge, confirm, corroborate ",,,,,,,
konfiszieren,,, 1. confiscate ,,,,,,,
konform,,," 1. conforming, fitting ",,,,,,,
kongruieren,,," 1. coincide, fit together ",,,,,,,
konkret,,, 1. concrete ,,,,,,,
konkurrieren,,," 1. compete, rival ",,,,,,,
konservativ,,, 1. conservative ,,,,,,,
konservieren,,," 1. conserve, keep, maintain, preserve ",,,,,,,
konstant,,," 1. constant, continual, permanent, sustained ",,,,,,,
konstatieren,,," 1. ascertain, establish, take note ",,,,,,,
konsternieren,,," 1. alarm, appal, dismay, puzzle ",,,,,,,
konstruieren,,," 1. build, construct ",,,,,,,
konsultieren,,, 1. consult ,,,,,,,
konsumieren,,," 1. consume, use up ",,,,,,,
kontant,,," 1. cash, in cash ",,,,,,,
kontrollieren,,," 1. audit, check, check up on, supervise, verify ",,,,,,,
konvenieren,,, 1. please ,,,,,,,
konvergieren,,, 1. converge ,,,,,,,
konzis,,, 1. concise ,,,,,,,
korrespondieren,,, 1. correspond ,,,,,,,
korrigieren,,, 1. correct ,,,,,,,
korrumpieren,,, 1. bribe ,,,,,,,
korsisch,,, 1. Corsican ,,,,,,,
kosten,,, 1. taste , 2. cost ,,,,,,
krachen,,, 1. crack ,,,,,,,
kraft,,," 1. by, by means of, on, through, with ",,,,,,,
krank,,," 1. ill, sick ",,,,,,,
krank werden,,," 1. be taken ill, fall ill ",,,,,,,
kratzen,,, 1. scratch ," 2. scrape, scratch ",,,,,,
kreuzen,,, 1. cruise ,,,,,,,
kreuzigen,,, 1. crucify ,,,,,,,
kriechen,,," 1. crawl, creep ",,,,,,,
kriegen,,," 1. make war, wage war ",,,,,,,
kritisieren,,," 1. censure, criticize ",,,,,,,
krumm,,, 1. bent ," 2. bent, curved ",,,,,,
krächzen,,," 1. caw, croak ",,,,,,,
kräftig,,, 1. strong ,,,,,,,
kränken,,," 1. abuse, insult, offend "," 2. annoy, grieve, vex, worry ",,,,,,
krüppelhaft,,," 1. crippled, infirm ",,,,,,,
kubanisch,,, 1. Cuban ,,,,,,,
kundig,,," 1. accomplished, adept, experienced, expert ",,,,,,,
kuppeln,,, 1. couple ,,,,,,,
kurieren,,," 1. care for, cure, treat ",,,,,,,
kurios,,," 1. curious, interesting, quaint "," 2. odd, peculiar, strange ",,,,,,
kurz,,, 1. concise , 2. short ," 3. brief, short ",,,,,
kurzsichtig,,," 1. near-sighted, short-sighted ",,,,,,,
kämmen,,, 1. comb ,,,,,,,
kämpfen,,," 1. fight, struggle ",,,,,,,
käuflich,,, 1. for sale ,,,,,,,
ködern,,," 1. attract, decoy, lure ",,,,,,,
königlich,,," 1. regal, royal ",,,,,,,
können,,, 1. be able to ,,,,,,,
kühl,,, 1. cool ,,,,,,,
künftig,,," 1. close, near, nearby, next ",,,,,,,
künsteln,,," 1. attitudinize, pose, put on airs ",,,,,,,
küssen,,, 1. kiss ,,,,,,,
lachen,,, 1. laugh ,,,,,,,
lacken,,," 1. lacquer, varnish ",,,,,,,
laden,,," 1. charge, load "," 2. burden, load ",,,,,,
lahm,,, 1. lame ,,,,,,,
lahm legen,,, 1. paralyse ,,,,,,,
laienhaft,,, 1. lay ,,,,,,,
lamentieren,,," 1. lament, wail ",,,,,,,
lang,,, 1. long ,,,,,,,
lange,,," 1. a long time, for a long time, long ",,,,,,,
lassen,,," 1. allow, leave, let, release ",,,,,,,
lateinisch,,, 1. Latin ,,,,,,,
laufen,,, 1. run ," 2. march, walk ",,,,,,
laut,,, 1. loud , 2. loudly ,,,,,,
lauten,,," 1. read, say ",,,,,,,
leben,,," 1. be alive, live ",,,,,,,
lebe wohl,,," 1. adieu, farewell, bye, goodbye ",,,,,,,
lechzen nach,,, 1. ache ,,,,,,,
lecken,,, 1. lick ,,,,,,,
ledern,,, 1. leather ,,,,,,,
lediglich,,," 1. exclusively, just, only ",,,,,,,
leer,,," 1. empty, void ",,,,,,,
leerstehen,,, 1. be vacant ,,,,,,,
legen,,, 1. lay ," 2. locate, place "," 3. lay down, place, put, put down ", 4. plant ,,,,
legitimieren,,, 1. legitimize ,,,,,,,
lehnen,,," 1. lean, support, sustain ",,,,,,,
lehren,,, 1. teach ,,,,,,,
leicht,,," 1. easy, facile ",,,,,,,
leichtfertig,,, 1. frivolous ,,,,,,,
leichtgläubig,,, 1. credulous ,,,,,,,
leicht berühren,,, 1. touch lightly ,,,,,,,
leiden,,," 1. abide, bear, endure, put up with, suffer ",,,,,,,
leidenschaftlich,,, 1. fanatical ,,,,,,,
leider,,," 1. alas, regrettably, unfortunately ",,,,,,,
leihen,,," 1. borrow, lend, loan ",,,,,,,
leimen,,," 1. glue, stick ",,,,,,,
leisten,,," 1. accomplish, achieve, keep, observe, perform ",,,,,,,
leiten,,," 1. achieve, act, do, make, perform "," 2. conduct, direct, guide, head, lead "," 3. conduct, guide, lead ",,,,,
lenken,,," 1. conduct, direct, guide, head, lead ",,,,,,,
lernen,,, 1. learn ,,,,,,,
lesen,,, 1. read ,,,,,,,
leserlich,,, 1. legible ,,,,,,,
letzte,,, 1. last ,,,,,,,
letzter,,, 1. last ,,,,,,,
letztes,,, 1. last ,,,,,,,
leuchten,,, 1. shine ,,,,,,,
leugnen,,, 1. deny ,,,,,,,
liberal,,, 1. liberal ,,,,,,,
licht,,," 1. bright, clear, light ",,,,,,,
lichtvoll,,," 1. bright, clear, light ",,,,,,,
lieb,,," 1. dear, lovely ",,,,,,,
liebeln,,," 1. flirt, flit, flutter ",,,,,,,
lieben,,, 1. love ,,,,,,,
lieber,,, 1. preferably ," 2. preferably, rather ",,,,,,
lieblich,,," 1. charming, lovely ",,,,,,,
liederlich leben,,, 1. debauch ,,,,,,,
liefern,,," 1. deliver, furnish, supply ",,,,,,,
liegen,,," 1. lie, recline ", 2. be situated ,,,,,,
links,,, 1. on the left ,,,,,,,
liquid,,, 1. liquid ,,,,,,,
liquidieren,,, 1. liquidate ,,,,,,,
listig,,," 1. clever, cunning, sly, smart ",,,,,,,
lithauisch,,, 1. Lithuanian ,,,,,,,
loben,,," 1. commend, glorify, laud, praise "," 2. commend, laud, praise ",,,,,,
locken,,," 1. attract, decoy, lure ",,,,,,,
logisch,,, 1. logical ,,,,,,,
lohnen,,," 1. compensate, reward ",,,,,,,
lokal,,, 1. local ,,,,,,,
losen,,, 1. draw lots ,,,,,,,
losreißen,,," 1. pick, pluck, tear off ",,,,,,,
lotsen,,, 1. pilot ,,,,,,,
loyal,,," 1. faithful, loyal ",,,,,,,
luftdicht,,, 1. airtight ,,,,,,,
lustig,,," 1. cheerful, gay, merry ",,,,,,,
lutschen,,, 1. suck ,,,,,,,
luxuriös,,," 1. deluxe, de luxe, luxurious ",,,,,,,
lächeln,,, 1. smile ,,,,,,,
lächerlich,,, 1. ridiculous ,,,,,,,
lähmen,,, 1. paralyse ,,,,,,,
lärmen,,, 1. make a noise ,,,,,,,
lästern,,," 1. blaspheme, cuss, curse, swear ",,,,,,,
lästig fallen,,," 1. bother, disturb, hinder, trouble ",,,,,,,
läuten,,, 1. sound ," 2. peal, ring ",,,,,,
löschen,,," 1. amortize, deaden "," 2. pay off, redeem ",,,,,,
lösen,,, 1. solve ,,,,,,,
löten,,, 1. solder ,,,,,,,
lüften,,," 1. aerate, air out, give an airing, ventilate ",,,,,,,
lügen,,," 1. lie, tell a lie ",,,,,,,
lüstern,,," 1. acquisitive, eager, greedy ",,,,,,,
machen,,," 1. achieve, act, do, make, perform "," 2. cause, get, make ",,,,,,
mager,,," 1. gaunt, lean, meager, skimpy, skinny, thin "," 2. gaunt, thin ",,,,,,
magisch,,, 1. magical ,,,,,,,
mahlen,,," 1. grind, pulverize ",,,,,,,
majestätisch,,, 1. majestic ,,,,,,,
maklern,,, 1. act as a middleman ,,,,,,,
mal,,," 1. once, on occasion, sometimes ",,,,,,,
malen,,, 1. paint ,,,,,,,
malerisch,,, 1. picturesque ,,,,,,,
man,,," 1. you, one, they ",,,,,,,
manche,,," 1. a few, any, some "," 2. a few, some ",,,,,,
mancher,,, 1. many ,,,,,,,
manchmal,,," 1. several times, sometimes ",,,,,,,
mangeln,,," 1. be lacking, be missing ",,,,,,,
manifestieren,,," 1. demonstrate, manifest, show ",,,,,,,
manipulieren,,," 1. handle, manipulate ",,,,,,,
manövrieren,,, 1. manoeuvre ,,,,,,,
markieren,,," 1. indicate, point out, show ",,,,,,,
markten,,," 1. bargain, haggle ",,,,,,,
marschieren,,," 1. march, walk ",,,,,,,
martern,,," 1. abuse, agonize, torment ",,,,,,,
massakrieren,,, 1. massacre ,,,,,,,
massieren,,, 1. massage ,,,,,,,
massig,,, 1. compact ,,,,,,,
massiv,,, 1. massive ,,,,,,,
materiell,,, 1. material ,,,,,,,
mathematisch,,, 1. mathematical ,,,,,,,
matt,,, 1. tired ,,,,,,,
mauern,,, 1. build ,,,,,,,
medizinisch,,, 1. medical ,,,,,,,
mehr,,, 1. more ," 2. else, further, more, on ",,,,,,
meiden,,," 1. avoid, evade ",,,,,,,
mein,,, 1. my ,,,,,,,
meinen,,," 1. account, deem, opine, think ",,,,,,,
meist,,, 1. most ,,,,,,,
meistern,,," 1. defeat, win over ",,,,,,,
meißeln,,," 1. carve, chisel ",,,,,,,
melden,,," 1. advertise, announce, give notice "," 2. give an account, report "," 3. acquaint, let know, inform ",,,,,
melken,,, 1. milk ,,,,,,,
mengen,,," 1. blend, mingle, mix, shuffle ",,,,,,,
menschenfreundlich,,, 1. humane ,,,,,,,
menschlich,,, 1. humane ,,,,,,,
merkwürdig,,," 1. curious, interesting, quaint ",,,,,,,
messen,,, 1. measure ,,,,,,,
metallisch,,," 1. metal, metallic ",,,,,,,
metrisch,,, 1. metric ,,,,,,,
mieten,,," 1. employ, hire ", 2. hire ,,,,,,
mild,,," 1. gentle, mild ",,,,,,,
mineralisch,,, 1. mineral ,,,,,,,
mirakulös,,, 1. miraculous ,,,,,,,
mischen,,," 1. blend, mingle, mix, shuffle ",,,,,,,
mit,,, 1. with ," 2. by, by means of, on, through, with ",,,,,,
mitbringen,,," 1. bring along, take along ",,,,,,,
mitmachen,,," 1. participate, share, take part ",,,,,,,
mitnehmen,,," 1. bring along, take along ", 2. take along ,,,,,,
mitteilen,,," 1. acquaint, inform, report "," 2. communicate, report "," 3. acquaint, let know, inform ",,,,,
mittelst,,," 1. by, by means of, on, through, with ",,,,,,,
mitten unter,,," 1. among, between ",,,,,,,
mittlere,,," 1. average, mean, middle ",,,,,,,
mittlerer,,," 1. average, mean, middle ",,,,,,,
mittleres,,," 1. average, mean, middle ",,,,,,,
mit Beschlag belegen,,, 1. confiscate ,,,,,,,
mit Tuch bekleiden,,, 1. drape ,,,,,,,
mit Unterbrechung tätig sein,,, 1. occur intermittently ,,,,,,,
mit Widerwillen erfüllen,,, 1. nauseate ,,,,,,,
mißverstehen,,, 1. misunderstand ,,,,,,,
mobilisieren,,, 1. mobilize ,,,,,,,
modellieren,,, 1. model ,,,,,,,
moderig,,, 1. mouldy ,,,,,,,
modern,,, 1. modern ,,,,,,,
modifizieren,,, 1. modify ,,,,,,,
monoton,,, 1. monotonous ,,,,,,,
montieren,,," 1. assemble, link, mount ",,,,,,,
moralisch,,, 1. moral ,,,,,,,
morgen,,, 1. tomorrow ,,,,,,,
multiplizieren,,, 1. multiply ,,,,,,,
munter,,," 1. adroit, agile, alert, brisk, keen ",,,,,,,
murmeln,,," 1. murmur, mutter ",,,,,,,
murren,,," 1. murmur, mutter ",,,,,,,
musikalisch,,, 1. musical ,,,,,,,
musizieren,,, 1. make music ,,,,,,,
muskulös,,, 1. muscular ,,,,,,,
mustern,,, 1. inspect ,,,,,,,
mutig,,," 1. brave, courageous, valiant ",,,,,,,
mutmaßen,,," 1. conjecture, surmise ",,,,,,,
mutwillig,,," 1. airy-fairy, frolic, frolicsome, petulant ",,,,,,,
mutwillig sein,,, 1. frolic ,,,,,,,
mysteriös,,," 1. abstruse, mysterious ",,,,,,,
mystifizieren,,," 1. fool, hoax, mystify, trick ",,,,,,,
mystisch,,," 1. mystic, mystical ",,,,,,,
mächtig,,, 1. powerful ,,,,,,,
mähen,,," 1. cut, mow ",,,,,,,
mäßig,,," 1. moderate, reasonable "," 2. abstemious, sober, staid, temperate ",,,,,,
möblieren,,, 1. furnish ,,,,,,,
mögen,,, 1. love ," 2. be fond of, love "," 3. appreciate, like ",,,,,
möglicherweise,,," 1. maybe, mayhap, perchance, perhaps, possibly ",,,,,,,
müde,,, 1. tired ,,,,,,,
mühelos,,," 1. easy, facile ",,,,,,,
müssen,,," 1. have to, must, ought to, should ",,,,,,,
nach,,," 1. at, to, toward, towards "," 2. a, in, inside, into, on, per, within "," 3. according as, according to, as, by "," 4. after, behind ",,,,
nachahmen,,, 1. imitate ,,,,,,,
nachbilden,,, 1. imitate ,,,,,,,
nachdem,,, 1. after ,,,,,,,
nachdenken,,," 1. meditate, think to oneself ",,,,,,,
nachgeben,,," 1. cede, give in, give up, give way, relinquish, yield ",,,,,,,
nachher,,," 1. afterwards, next, subsequently ",,,,,,,
nachherig,,," 1. hind, hindmost ",,,,,,,
nachlassen,,," 1. discount, rebate ",,,,,,,
nachschlagen,,, 1. consult ,,,,,,,
nachschleppen,,," 1. drag, tow ",,,,,,,
nachsehen,,, 1. examine ," 2. audit, check, check up on, supervise, verify ",,,,,,
nachsichtig sein,,," 1. be lenient with, indulge, spare ",,,,,,,
nachsinnen,,," 1. meditate, think to oneself ",,,,,,,
nachstellen,,," 1. set a trap, set a trap for ",,,,,,,
nachträglich,,," 1. hind, hindmost ",,,,,,,
nachts,,," 1. at night, by night, during the night ",,,,,,,
nachzusetzen,,," 1. chase, persecute, prosecute, pursue ",,,,,,,
nach Hause,,, 1. home ,,,,,,,
nach Osten,,," 1. east, eastward, eastwards ",,,,,,,
nach Süden,,," 1. south, southward, southwards ",,,,,,,
nach dort,,," 1. that way, there, thither, yonder ",,,,,,,
nach drüben,,, 1. across ,,,,,,,
nach hier,,," 1. here, hither, this way ",,,,,,,
nach oben,,," 1. above, up, uphill, upwards ",,,,,,,
nach und nach,,," 1. gradually, little by little ",,,,,,,
nach unterhalb,,," 1. down, underneath ",,,,,,,
nackt,,," 1. bare, naked, nude ",,,,,,,
nageln,,, 1. nail ,,,,,,,
nahe,,," 1. close, near, nearby, next "," 2. close, near, nearby ",,,,,,
nahezu,,," 1. almost, nearly ",,,,,,,
naiv,,," 1. naïf, naïve ",,,,,,,
narkotisieren,,, 1. drug ,,,,,,,
narren,,," 1. fool, hoax, mystify, trick ",,,,,,,
naschen,,, 1. relish ,,,,,,,
national,,, 1. national ,,,,,,,
natürlich,,, 1. natural , 2. naturally ,,,,,,
naß,,, 1. wet ,,,,,,,
nebelig,,," 1. fuzzy, misty ",,,,,,,
neben,,," 1. at, beside, by, near, nearby, near to, next to "," 2. beside, alongside, next to ",,,,,,
negativ,,, 1. negative ,,,,,,,
nehmen,,," 1. get, lay hold of, pick up, take ",,,,,,,
neigen,,," 1. bend, incline, tilt ",,,,,,,
nein,,, 1. not ,,,,,,,
nennen,,," 1. cite, quote ", 2. mention , 3. call ,,,,,
nervös,,," 1. agitated, nervous ",,,,,,,
neu,,," 1. fresh, recent "," 2. new, novel ",,,,,,
neugierig,,," 1. agog, inquisitive "," 2. agog, curious, inquisitive "," 3. agog, inquisitive ",,,,,
neun,,, 1. nine ,,,,,,,
neunzehn,,, 1. nineteen ,,,,,,,
neunzig,,, 1. ninety ,,,,,,,
neutral,,," 1. impartial, neutral ",,,,,,,
nicht,,, 1. no ,,,,,,,
nichts,,, 1. nothing ,,,,,,,
nicht berücksichtigen,,," 1. ignore, leave out of account ",,,,,,,
nicht mehr,,, 1. no longer , 2. no longer ,,,,,,
nicht schwierig,,," 1. easy, facile ",,,,,,,
nie,,, 1. never ,,,,,,,
niederländisch,,, 1. Dutch ,,,,,,,
niedrig,,, 1. low ,,,,,,,
niemals,,, 1. never ,,,,,,,
niemand,,," 1. neither, nobody, none, no-one ",,,,,,,
niemandes,,, 1. no-one's ,,,,,,,
niesen,,, 1. sneeze ,,,,,,,
nimmer,,, 1. never ,,,,,,,
nirgends,,, 1. nowhere ,,,,,,,
nisten,,, 1. nest ,,,,,,,
nivellieren,,, 1. level ,,,,,,,
noch,,," 1. still, yet "," 2. neither, nor ",,,,,,
noch einmal,,," 1. encore, one more time ",,,,,,,
nordpolar,,, 1. Arctic ,,,,,,,
normal,,, 1. normal ,,,,,,,
norwegisch,,, 1. Norwegian ,,,,,,,
notieren,,," 1. note, make a note, write down ",,,,,,,
notwendig,,, 1. necessary ,,,,,,,
nu,,," 1. now, well, well then ",,,,,,,
numerieren,,, 1. assign a number ,,,,,,,
nun,,," 1. now, well, well then "," 2. at present, now ",,,,,,
nun wohl,,," 1. now, well, well then ",,,,,,,
nur,,," 1. exclusively, just, only ",,,,,,,
nutzlos,,," 1. abortive, useless ",,,,,,,
nächst,,," 1. close, near, nearby, next "," 2. following, next "," 3. following, next ",,,,,
nächster,,, 1. next ,,,,,,,
nächtlich,,, 1. nocturnal ,,,,,,,
nächtlicherweile,,," 1. at night, by night, during the night ",,,,,,,
nähen,,, 1. sew ,,,,,,,
nähren,,," 1. feed, nourish ",,,,,,,
nördlich,,, 1. northern ,,,,,,,
nörgeln,,," 1. growl, grumble ",,,,,,,
nötig,,, 1. necessary ,,,,,,,
nötig haben,,," 1. need, require ",,,,,,,
nüchtern,,," 1. abstemious, sober, staid, temperate ",,,,,,,
nützen,,, 1. avail ,,,,,,,
nützlich,,," 1. advantageous, useful ",,,,,,,
o,,, 1. oh ,,,,,,,
oben,,," 1. above, on top, overhead, upstairs ",,,,,,,
obere,,, 1. upper ,,,,,,,
oberer,,, 1. upper ,,,,,,,
oberes,,, 1. upper ,,,,,,,
oberhalb,,," 1. above, over ",,,,,,,
obgleich,,," 1. though, although ",,,,,,,
obliquus,,," 1. oblique, slanting ",,,,,,,
obschon,,," 1. though, although ",,,,,,,
oder,,, 1. or ,,,,,,,
offen,,, 1. open ,,,,,,,
offenbar,,," 1. evident, obvious "," 2. apparently, obviously ",,,,,,
offen sein,,, 1. be vacant ,,,,,,,
offiziell,,, 1. official ,,,,,,,
oft,,," 1. frequently, often, regularly ",,,,,,,
oh,,, 1. oh ,,,,,,,
ohne,,, 1. without ,,,,,,,
ohnmächtig werden,,," 1. faint, swoon ",,,,,,,
okkult,,, 1. occult ,,,,,,,
okulieren,,, 1. inoculate ,,,,,,,
operieren,,, 1. operate ,,,,,,,
opponieren,,, 1. be in opposition ,,,,,,,
ordnen,,," 1. arrange, fix up ",,,,,,,
organisch,,, 1. organic ,,,,,,,
organisieren,,, 1. organize ,,,,,,,
originell,,, 1. original ,,,,,,,
orthodox,,, 1. orthodox ,,,,,,,
ostwärts,,," 1. east, eastward, eastwards ",,,,,,,
paarig,,, 1. even ,,,,,,,
paarweise,,, 1. even ,,,,,,,
pachten,,," 1. farm, lease ",,,,,,,
packen,,," 1. pack, package, wrap up ", 2. pack ,,,,,,
paddeln,,, 1. paddle ,,,,,,,
paradieren,,," 1. display, parade ",,,,,,,
paradox,,, 1. paradoxical ,,,,,,,
parallel,,, 1. parallel ,,,,,,,
paralysieren,,, 1. paralyse ,,,,,,,
parfumieren,,, 1. perfume ,,,,,,,
parteiisch,,," 1. biased, partial ",,,,,,,
passieren,,," 1. come about, happen, occur "," 2. pass, pass by ",,,,,,
pausieren,,," 1. pause, take a break, take a rest ",,,,,,,
peinigen,,," 1. abuse, agonize, torment ",,,,,,,
peitschen,,, 1. whip ,,,,,,,
perfekt,,, 1. perfect ,,,,,,,
perpendikulär,,, 1. perpendicular ,,,,,,,
persisch,,, 1. Persian ,,,,,,,
persönlich,,, 1. personal ,,,,,,,
perzipieren,,," 1. find, notice, perceive ",,,,,,,
pfeffern,,, 1. pepper ,,,,,,,
pfeifen,,, 1. whistle ,,,,,,,
pflanzen,,, 1. plant ,,,,,,,
pflastern,,, 1. pave ,,,,,,,
pflegen,,," 1. attend, nurse, tend to ",,,,,,,
pflücken,,," 1. pick, pluck, tear off ",,,,,,,
pflügen,,, 1. plough ,,,,,,,
pfropfen,,," 1. block, clog, plug up, stop up ",,,,,,,
pfui,,, 1. shame ,,,,,,,
pfuschen,,," 1. botch, bungle, screw up, spoil ",,,,,,,
photographieren,,, 1. photograph ,,,,,,,
piepen,,," 1. chirp, peep, twitter ",,,,,,,
pilgern,,, 1. go on pilgrimage ,,,,,,,
plaidieren,,," 1. plea, plead ",,,,,,,
planen,,," 1. make a project of, plan ",,,,,,,
plastisch,,, 1. plastic ,,,,,,,
platt,,, 1. flat ,,,,,,,
platzen,,, 1. explode , 2. burst ,,,,,,
plaudern,,," 1. chat, chatter ",,,,,,,
plätschern,,," 1. lap, plash, splash ",,,,,,,
plätten,,," 1. iron, iron clothes ",,,,,,,
plötzlich,,," 1. abrupt, sudden ",,,,,,,
plündern,,," 1. plunder, rob ",,,,,,,
polemisieren,,, 1. engage in a controversy ,,,,,,,
polieren,,, 1. polish ,,,,,,,
politisch,,, 1. political ,,,,,,,
polnisch,,, 1. Polish ,,,,,,,
polstern,,," 1. pad, upholster, stuff ",,,,,,,
pompös,,, 1. resplendant ,,,,,,,
populär,,, 1. popular ,,,,,,,
portugiesisch,,, 1. Portuguese ,,,,,,,
portugiesische Sprache,,," 1. Portuguese, Portuguese language ",,,,,,,
posieren,,, 1. pose ,,,,,,,
positiv,,, 1. positive ,,,,,,,
poussieren,,," 1. court, woo ",,,,,,,
prahlen,,," 1. boast, brag ",,,,,,,
praktisch,,, 1. practical ,,,,,,,
praktizieren,,," 1. exert, practice ",,,,,,,
predigen,,, 1. preach ,,,,,,,
preisen,,," 1. commend, glorify, laud, praise "," 2. commend, laud, praise ",,,,,,
preiskrönen,,, 1. award a prize ,,,,,,,
pressen,,," 1. press, oppress, squeeze ",,,,,,,
pressieren,,," 1. hurry, press, urge ",,,,,,,
preußisch,,, 1. Prussian ,,,,,,,
primitiv,,, 1. primitive ,,,,,,,
prinzipiell,,, 1. in principle ,,,,,,,
privat,,, 1. private ,,,,,,,
pro,,," 1. a, in, inside, into, on, per, within "," 2. a, per ",,,,,,
probieren,,," 1. attempt, test, try ",,,,,,,
produzieren,,," 1. afford, bear, produce ",,,,,,,
profanieren,,," 1. defile, profane ",,,,,,,
profitieren,,, 1. profit ,,,,,,,
prognostizieren,,, 1. forecast ,,,,,,,
projektieren,,," 1. make a project of, plan ",,,,,,,
projizieren,,, 1. project ,,,,,,,
proklamieren,,," 1. issue, proclaim ",,,,,,,
promenieren,,," 1. go for a walk, stroll ",,,,,,,
promovieren,,," 1. advance, promote ",,,,,,,
prophezeien,,," 1. forecast, foretell, prophesy ",,,,,,,
proportional,,, 1. proportional ,,,,,,,
prosperieren,,," 1. be succesful, prosper ",,,,,,,
prostituieren,,, 1. prostitute ,,,,,,,
protektieren,,, 1. protect ,,,,,,,
protestieren,,, 1. protest ,,,,,,,
provinzialisch,,, 1. provincial ,,,,,,,
provinziell,,, 1. provincial ,,,,,,,
provisorisch,,," 1. provisional, temporary ",,,,,,,
prozessieren,,," 1. go to court, litigate, sue ",,,,,,,
prunken,,," 1. display, parade ",,,,,,,
prägen,,, 1. print ,,,,,,,
prämiieren,,, 1. award a prize ,,,,,,,
präsidieren,,, 1. preside ,,,,,,,
präzis,,," 1. accurate, precise ",,,,,,,
präzise,,," 1. accurate, precise ",,,,,,,
prüde,,, 1. prudish ,,,,,,,
prüfen,,, 1. examine ," 2. attempt, test, try ",,,,,,
psychisch,,, 1. psychic ,,,,,,,
pudern,,, 1. powder ,,,,,,,
pumpen,,, 1. pump ,,,,,,,
punktieren,,, 1. punctuate ,,,,,,,
purpurn,,, 1. purple ,,,,,,,
pökeln,,, 1. pickle ,,,,,,,
pünktlich,,," 1. accurate, precise ",,,,,,,
qualifizieren,,, 1. qualify ,,,,,,,
quer,,," 1. across, beyond, on the other side of ",,,,,,,
quer mitten,,, 1. through ,,,,,,,
quetschen,,, 1. bruise ,,,,,,,
quirlen,,," 1. curl, froth, stir, whip, whirl ",,,,,,,
quitt,,," 1. even, paid up, paid-up ",,,,,,,
quittieren,,, 1. receipt ,,,,,,,
quälen,,," 1. abuse, agonize, torment ",,,,,,,
radieren,,," 1. scrape, scratch ",,,,,,,
radikal,,, 1. radical ,,,,,,,
raffen,,, 1. clasp ,,,,,,,
raffinieren,,, 1. refine ,,,,,,,
ranzig,,, 1. rancid ,,,,,,,
rapportieren,,," 1. give an account, report ",,,,,,,
rasch,,," 1. fast, quick, rapid, speedy, swift ",,,,,,,
rasend,,, 1. furious ,,,,,,,
rasieren,,, 1. shave ,,,,,,,
raspeln,,," 1. grate, rasp ",,,,,,,
raten,,, 1. guess ," 2. advise, counsel ",,,,,,
ratgeben,,," 1. advise, counsel ",,,,,,,
rational,,, 1. rational ,,,,,,,
rationell,,, 1. rational ,,,,,,,
